item_id,forecast_start,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,num_masked_target_values,ND,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9]
,2017-04,28957823.727783337,22593.33,10192.0,1698.6666666666667,11740.132596685084,0.3207421184547126,4.594236839809611,1.0201049907154325,0.0,2.2167709968602827,12.829684738188503,34010.378000000004,0.6666666666666666,22593.33,0.6666666666666666,11176.282000000001,0.6666666666666666
,2017-05,28338299.342533335,21413.04,7183.0,1197.1666666666667,12347.241758241758,0.28903945268730213,4.734505241767053,1.0210058268984927,0.0,2.981071975497703,11.561578107492085,35349.56800000001,0.8333333333333334,21413.04,0.8333333333333334,7476.511999999999,0.8333333333333334
,2017-06,39595298.42693333,27874.199999999997,4800.0,800.0,12513.387978142076,0.3712583680866394,6.535325579313651,1.1481072723753858,0.0,5.807124999999999,14.850334723465577,50173.56000000001,1.0,27874.199999999997,1.0,5574.839999999999,1.0
,2017-07,34062740.738683335,22174.89,4218.0,703.0,12483.635869565218,0.296052771693726,5.964110780427773,0.9457624440813849,0.0,5.2572048364153625,11.84211086774904,39914.801999999996,1.0,22174.89,1.0,4434.978,1.0
,2017-01,15624705.87575,16930.75,6557.0,1092.8333333333333,557.3876404494382,5.062530027381612,7.562475452050148,0.9267944632076576,0.0,2.5820878450510905,202.5012010952645,30475.350000000002,1.0,16930.75,1.0,3386.149999999999,1.0
,2017-02,14812048.83835,15306.01,5139.0,856.5,554.5027932960894,4.600520858520727,7.935632253711623,1.0031623678355672,0.0,2.9784024129208015,184.02083434082908,27550.818,1.0,15306.01,1.0,3061.2019999999993,1.0
,2017-03,13854014.071483335,13937.630000000001,3285.0,547.5,553.4388888888889,4.197280639235488,8.58819480056062,1.1122865023100028,0.0,4.242809741248098,167.89122556941948,25087.733999999997,1.0,13937.630000000001,1.0,2787.5259999999994,1.0
,2017-04,15079001.298233332,16427.18,1866.0,311.0,555.3204419889503,4.9302404995705364,11.82594897719364,1.3916790201628968,0.0,8.80341907824223,197.20961998282144,29568.924,1.0,16427.18,1.0,3285.4359999999992,1.0
,2017-05,13796929.629633332,13780.039999999999,1475.0,245.83333333333334,560.0,4.1012023809523805,11.147641139578186,1.2401298687737619,0.0,9.3424,164.04809523809524,24804.071999999996,1.0,13780.039999999999,1.0,2756.0079999999994,1.0
,2017-06,14096876.431983331,14859.95,1218.0,203.0,561.1912568306011,4.413216177530234,12.213175932710323,1.4180780895799276,0.0,12.200287356321839,176.52864710120937,26747.909999999996,1.0,14859.95,1.0,2971.9899999999993,1.0
,2017-07,10200451.059983334,13357.650000000001,1170.0,195.0,559.5652173913044,3.978580031080031,12.468034827438785,1.4187199393572412,0.0,11.416794871794872,159.14320124320125,24043.770000000004,1.0,13357.650000000001,1.0,2671.5299999999993,1.0
,2017-01,28717039.38065,22305.11,2641.0,440.1666666666667,1137.9325842696628,3.2669056011954134,8.374177319145835,1.4812280341014687,0.0,8.445706171904583,130.6762240478165,40149.198000000004,1.0,22305.11,1.0,4461.021999999999,1.0
,2017-02,28255913.54065,20685.23,2934.0,489.0,1166.7765363128492,2.9547545961354,6.874176439012362,1.2241708112103393,0.0,7.050180640763463,118.190183845416,37162.918,0.8333333333333334,20685.23,0.8333333333333334,4207.5419999999995,0.8333333333333334
,2017-03,27487354.205433335,18785.34,3197.0,532.8333333333334,1209.2166666666667,2.5891885931663747,5.784042085771213,1.027328172814441,0.0,5.87592743196747,103.56754372665499,33743.116,0.8333333333333334,18785.34,0.8333333333333334,3827.564,0.8333333333333334
,2017-04,26850536.06718333,16986.190000000002,2902.0,483.6666666666667,1265.0994475138123,2.237793773628028,5.347626508902664,0.8892807884600167,0.0,5.853270158511372,89.5117509451211,30504.646000000004,0.8333333333333334,16986.190000000002,0.8333333333333334,3467.734,0.8333333333333334
,2017-05,26363952.385299996,16452.18,2855.0,475.8333333333333,1300.89010989011,2.1078106283947595,5.257414829539756,0.8844099495906245,0.0,5.762584938704028,84.31242513579036,29543.428000000004,0.8333333333333334,16452.18,0.8333333333333334,3360.932,0.8333333333333334
,2017-06,5796807.973566666,9386.439999999999,2687.0,447.8333333333333,1317.2896174863388,1.1875950784853815,3.8212904653302857,0.8684219703256467,0.0,3.4932787495347966,47.503803139415254,16825.095999999998,0.8333333333333334,9386.439999999999,0.8333333333333334,1947.7839999999997,0.8333333333333334
,2017-07,6011587.387583333,9824.91,2472.0,412.0,1323.1521739130435,1.2375636244146881,4.352530775407805,0.931549761007617,0.0,3.974478155339806,49.50254497658753,17614.341999999997,0.8333333333333334,9824.91,0.8333333333333334,2035.4779999999996,0.8333333333333334
,2017-01,3939362.382716667,9710.77,3029.0,504.8333333333333,2285.561797752809,0.708124220599923,4.050912466249379,1.0642481278179639,0.0,3.2059326510399475,28.32496882399692,17479.386,1.0,9710.77,1.0,1942.1539999999995,1.0
,2017-02,4310094.383983333,10183.91,2689.0,448.1666666666667,2330.731843575419,0.7282340686303884,6.10467470087855,1.1348338444501342,0.0,3.787248047601339,29.12936274521553,18331.038,1.0,10183.91,1.0,2036.7819999999995,1.0
,2017-03,4371870.681166667,10413.119999999999,2288.0,381.3333333333333,2422.7055555555557,0.7163561399445522,6.722717701506297,1.247892494788047,0.0,4.551188811188811,28.654245597782094,18743.616,1.0,10413.119999999999,1.0,2082.6239999999993,1.0
,2017-04,4346410.4915000005,10225.06,1950.0,325.0,2523.8453038674033,0.6752302385789172,6.809775592241607,1.2830605332986493,0.0,5.243620512820512,27.00920954315669,18405.108,1.0,10225.06,1.0,2045.0119999999997,1.0
,2017-05,4820946.18855,11590.650000000001,1725.0,287.5,2591.945054945055,0.7452993636244156,7.672318092864206,1.4458836719429975,0.0,6.7192173913043485,29.811974544976618,20863.17,1.0,11590.650000000001,1.0,2318.1299999999997,1.0
,2017-06,3140943.45555,8486.91,1487.0,247.83333333333334,2592.2677595628415,0.5456554380935316,6.865287582465609,1.2353510918851884,0.0,5.707404169468729,21.826217523741267,15276.438000000004,1.0,8486.91,1.0,1697.3819999999998,1.0
,2017-07,6552243.666000001,10975.919999999998,1813.0,302.1666666666667,2580.6141304347825,0.7088700237767804,6.417261483564512,1.224478372139257,0.0,6.054009928295642,28.354800951071223,19756.656000000003,1.0,10975.919999999998,1.0,2195.1839999999993,1.0
,2017-01,3485243.341566667,9060.2,5284.0,880.6666666666666,2595.1404494382023,0.5818695992581929,2.3887293981579747,0.946507278663897,0.0,1.714647993943982,23.274783970327718,14498.776000000002,0.6666666666666666,9060.2,0.6666666666666666,3621.624,0.6666666666666666
,2017-02,2654627.0897833332,8325.630000000001,5486.0,914.3333333333334,2667.7486033519554,0.5201408402038,1.7988486981845309,0.9106078088350403,0.0,1.5176139263580024,20.805633608152,13176.550000000001,0.6666666666666666,8325.630000000001,0.6666666666666666,3474.71,0.6666666666666666
,2017-03,2320213.1058499995,7311.65,5588.0,931.3333333333334,2747.561111111111,0.4435236502676111,1.466795231969691,0.8083701874260485,0.0,1.3084556191839656,17.740946010704445,11351.386,0.6666666666666666,7311.65,0.6666666666666666,3271.9139999999998,0.6666666666666666
,2017-04,2408411.5881333333,7838.139999999999,5232.0,872.0,2798.950276243094,0.46673093043300895,1.6900701190612029,0.9015480689699777,0.0,1.4981154434250763,18.669237217320358,12681.980000000001,0.8333333333333334,7838.139999999999,0.8333333333333334,2994.2999999999993,0.8333333333333334
,2017-05,3490850.064516666,9514.23,4858.0,809.6666666666666,2810.802197802198,0.5641467767599879,2.5537381442502247,1.0209524294880559,0.0,1.958466447097571,22.56587107039952,15698.942,0.8333333333333334,9514.23,0.8333333333333334,3329.5179999999996,0.8333333333333334
,2017-06,3089449.757116666,8202.449999999999,3939.0,656.5,2806.1693989071036,0.4871676672592979,2.4627955566376403,0.9776299931552433,0.0,2.082368621477532,19.486706690371914,13337.738,0.8333333333333334,8202.449999999999,0.8333333333333334,3067.162,0.8333333333333334
,2017-07,4178678.5173666663,10018.26,3029.0,504.8333333333333,2794.820652173913,0.5974301065441315,3.4560368511321706,1.063372937130845,0.0,3.3074480026411357,23.89720426176526,18032.868000000002,1.0,10018.26,1.0,2003.6519999999996,1.0
,2017-01,5289386.367283333,10327.470000000001,5546.0,924.3333333333334,410.4550561797753,4.193504195124622,1.9725143745515108,0.8254217557060398,0.0,1.8621474936891456,167.74016780498488,18530.182,0.8333333333333334,10327.470000000001,0.8333333333333334,2124.7579999999994,0.8333333333333334
,2017-02,5042171.934233333,9609.460000000003,5826.0,971.0,408.5139664804469,3.920494274565579,1.4879783957155321,0.7197854305335983,0.0,1.6494095434260219,156.81977098262314,17237.764,0.8333333333333334,9609.460000000003,0.8333333333333334,1981.1559999999995,0.8333333333333334
,2017-03,5893595.177316666,11497.770000000002,5657.0,942.8333333333334,406.85555555555555,4.7100131086653745,2.518071505185359,0.8819736097543526,0.0,2.0324854162983916,188.40052434661496,20636.722,0.8333333333333334,11497.770000000002,0.8333333333333334,2358.8179999999993,0.8333333333333334
,2017-04,3662743.8493166673,8540.65,4796.0,799.3333333333334,405.8674033149171,3.507159370377429,2.6597260447955393,0.897617778828168,0.0,1.7807860717264385,140.28637481509713,15313.906,0.8333333333333334,8540.65,0.8333333333333334,1767.3939999999993,0.8333333333333334
,2017-05,3533792.2527333335,7824.02,3864.0,644.0,407.14835164835165,3.2027719823844034,2.7755894909211403,0.9433080988388557,0.0,2.0248498964803314,128.11087929537612,14023.972000000003,0.8333333333333334,7824.02,0.8333333333333334,1624.0679999999995,0.8333333333333334
,2017-06,2314115.7851333334,6713.48,2456.0,409.3333333333333,407.26229508196724,2.7474022192703504,6.541510016503783,1.0656470028999012,0.0,2.733501628664495,109.89608877081402,12025.0,0.8333333333333334,6713.48,0.8333333333333334,1401.9599999999998,0.8333333333333334
,2017-07,3684523.4579333332,9544.16,1688.0,281.3333333333333,407.8804347826087,3.899901043748612,7.993052209845424,1.3311952876059536,0.0,5.654123222748815,155.99604174994448,17179.488,1.0,9544.16,1.0,1908.8319999999999,1.0
,2017-01,2965363.2512,8780.2,1476.0,246.0,484.3426966292135,3.021345582066123,8.347314347063577,1.4821510150668662,0.0,5.948644986449865,120.85382328264491,15804.359999999999,1.0,8780.2,1.0,1756.0399999999995,1.0
,2017-02,1696389.1148166663,6877.009999999998,1104.0,184.0,485.1005586592179,2.3627437917228082,12.591469153169186,1.5346117514014825,0.0,6.229175724637679,94.50975166891236,12378.617999999999,1.0,6877.009999999998,1.0,1375.4019999999996,1.0
,2017-03,1050727.4906333333,4984.120000000001,702.0,117.0,489.7888888888889,1.6960096186565643,12.128776097613631,1.4540192215572063,0.0,7.099886039886041,67.84038474626256,8971.416000000001,1.0,4984.120000000001,1.0,996.8239999999997,1.0
,2017-04,680836.5488833333,3709.33,353.0,58.833333333333336,493.45303867403317,1.2528480285133143,12.527619513568446,1.486564637879235,0.0,10.508016997167138,50.113921140532575,6676.794,1.0,3709.33,1.0,741.8659999999999,1.0
,2017-05,667905.1418166667,3610.35,270.0,45.0,494.5054945054945,1.2168216666666667,13.356350882132132,1.542725669435083,0.0,13.371666666666666,48.67286666666667,6498.629999999999,1.0,3610.35,1.0,722.0699999999998,1.0
,2017-06,546403.4888833334,3368.5299999999997,281.0,46.833333333333336,492.95081967213116,1.1388999556590178,12.2217675487988,1.5344373787611068,0.0,11.9876512455516,45.555998226360714,6063.353999999999,1.0,3368.5299999999997,1.0,673.7059999999999,1.0
,2017-07,1004716.3264666669,4769.42,325.0,54.166666666666664,490.5652173913044,1.6203825814647403,14.292925459426819,1.5864409705024782,0.0,14.675138461538461,64.81530325858961,8584.956,1.0,4769.42,1.0,953.8839999999998,1.0
,2017-01,2722341.388516667,8538.710000000001,476.0,79.33333333333333,218.96067415730337,6.499424331836648,18.89855980611306,1.7181843711687688,0.0,17.938466386554623,259.9769732734659,15369.678,1.0,8538.710000000001,1.0,1707.7419999999995,1.0
,2017-02,3716016.0968666673,10582.32,445.0,74.16666666666667,218.15083798882682,8.084864657225538,25.56855134945344,1.7981890098516702,0.0,23.78049438202247,323.3945862890215,19048.176,1.0,10582.32,1.0,2116.4639999999995,1.0
,2017-03,3634221.7652666667,10456.78,366.0,61.0,217.4111111111111,8.016134307763071,29.733227001627352,1.8194838292515145,0.0,28.570437158469947,320.6453723105229,18822.203999999998,1.0,10456.78,1.0,2091.3559999999998,1.0
,2017-04,2461437.6709166667,8248.75,313.0,52.166666666666664,216.32596685082873,6.355185587196186,27.78228767414197,1.8123603323553583,0.0,26.353833865814696,254.20742348784742,14847.75,1.0,8248.75,1.0,1649.7499999999995,1.0
,2017-05,2254602.751766667,7198.32,276.0,46.0,215.24725274725276,5.573683216336949,24.899954972121773,1.7549549738029036,0.0,26.08086956521739,222.94732865347794,12956.976,1.0,7198.32,1.0,1439.6639999999998,1.0
,2017-06,1710038.1083666666,5669.46,212.0,35.333333333333336,214.37704918032787,4.407701307639367,26.993149416566215,1.7625748065398392,0.0,26.742735849056604,176.30805230557468,10205.028,1.0,5669.46,1.0,1133.8919999999996,1.0
,2017-07,2411050.6409166665,7328.550000000001,145.0,24.166666666666668,213.55434782608697,5.719504250012725,84.24666920347642,1.8440059159283475,0.0,50.54172413793104,228.78017000050897,13191.39,1.0,7328.550000000001,1.0,1465.7099999999998,1.0
,2017-01,34848519.811900005,17357.1,358.0,59.666666666666664,519.7471910112359,5.5658790466410855,50.11705378401117,1.5629964959109899,0.0,48.48351955307262,222.63516186564343,31242.780000000006,1.0,17357.1,1.0,3471.419999999999,1.0
,2017-02,34545990.35998334,16174.690000000002,329.0,54.833333333333336,525.245810055866,5.132419174138562,47.51055666434633,1.4925365826145678,0.0,49.16319148936171,205.29676696554242,29114.442000000006,1.0,16174.690000000002,1.0,3234.9379999999987,1.0
,2017-03,34537337.72066667,16091.220000000001,313.0,52.166666666666664,539.5,4.971028730305839,47.582669759584434,1.4965176026946903,0.0,51.409648562300326,198.84114921223355,28964.196000000007,1.0,16091.220000000001,1.0,3218.243999999999,1.0
,2017-04,34521926.09961667,15983.110000000002,253.0,42.166666666666664,556.9447513812155,4.782972925160621,48.96606907844352,1.5428755590670729,0.0,63.174347826086965,191.3189170064248,28769.598000000005,1.0,15983.110000000002,1.0,3196.6219999999985,1.0
,2017-05,35052147.03836667,17698.360000000004,239.0,39.833333333333336,565.1098901098901,5.219739944903583,54.976477904608394,1.7392075857399323,0.0,74.05171548117157,208.78959779614325,31857.048000000006,1.0,17698.360000000004,1.0,3539.671999999999,1.0
,2017-06,669662.66295,3571.91,228.0,38.0,564.8087431693989,1.05401755998452,15.885063505515419,1.644891311394611,0.0,15.66627192982456,42.16070239938081,6429.438000000001,1.0,3571.91,1.0,714.3819999999998,1.0
,2017-07,664546.87175,3550.55,242.0,40.333333333333336,562.0815217391304,1.0527980558805425,14.160060300387213,1.6332314322942183,0.0,14.671694214876034,42.1119222352217,6390.99,1.0,3550.55,1.0,710.1099999999999,1.0
,2017-01,714613980.5334998,70244.36,6033.0,1005.5,11277.033707865168,1.0381624846228854,10.259371986617715,0.8773590657339779,0.0,11.643354881485164,41.526499384915425,125573.44799999999,0.8333333333333334,70244.36,0.8333333333333334,14915.271999999999,0.8333333333333334
,2017-02,715283397.8082498,72242.71,5506.0,917.6666666666666,11386.486033519554,1.0574334901234648,11.19130488964668,1.1218665252930327,0.0,13.120724664002907,42.297339604938585,129170.47799999999,0.8333333333333334,72242.71,0.8333333333333334,15314.941999999997,0.8333333333333334
,2017-03,1733853.3666,6911.5,4756.0,792.6666666666666,11614.622222222222,0.09917814326002855,1.886752963064552,0.8358587900002977,0.0,1.4532169890664424,3.9671257304011416,11574.300000000001,0.8333333333333334,6911.5,0.8333333333333334,2248.7,0.8333333333333334
,2017-04,1395071.6459166668,5752.01,3996.0,666.0,11866.45856353591,0.08078807406610738,1.7907276077982692,0.8206743554348829,0.0,1.439441941941942,3.2315229626442954,9012.338000000002,0.6666666666666666,5752.01,0.6666666666666666,2491.682,0.6666666666666666
,2017-05,1383557.2650666668,5683.9400000000005,3974.0,662.3333333333334,12013.065934065935,0.07885774859912908,1.781651842001396,0.8049508264548028,0.0,1.4302818319073982,3.1543099439651643,8998.724,0.6666666666666666,5683.9400000000005,0.6666666666666666,2369.156,0.6666666666666666
,2017-06,2073217.0844,6712.72,4041.0,673.5,12026.88524590164,0.09302380822565108,1.9334741891905451,0.8426826919253068,0.0,1.661153179905964,3.7209523290260433,10850.527999999998,0.6666666666666666,6712.72,0.6666666666666666,2574.912,0.6666666666666666
,2017-07,1786763.4112666666,5460.5,4531.0,755.1666666666666,11975.614130434782,0.07599471087002135,1.5496606320057003,0.6715584526831732,0.0,1.2051423526815273,3.039788434800854,8596.532000000001,0.6666666666666666,5460.5,0.6666666666666666,2324.468,0.6666666666666666
,2017-01,4795171.189983333,9587.27,611.0,101.83333333333333,505.75280898876406,3.159405751058977,17.60241546812643,1.5779270848285611,0.0,15.691112929623568,126.37623004235908,17257.086,1.0,9587.27,1.0,1917.4539999999997,1.0
,2017-02,4847999.448716667,9791.289999999999,574.0,95.66666666666667,505.1899441340782,3.2302338667167976,19.9573335967814,1.61201578995928,0.0,17.05799651567944,129.20935466867195,17624.322,1.0,9791.289999999999,1.0,1958.2579999999996,1.0
,2017-03,4746706.084116667,9344.230000000001,609.0,101.5,509.9166666666667,3.0541689818597813,17.28598357538645,1.5564521140520624,0.0,15.343563218390807,122.16675927439124,16819.614,1.0,9344.230000000001,1.0,1868.8459999999995,1.0
,2017-04,4411952.889583333,8574.11,571.0,95.16666666666667,511.62983425414365,2.7930707665172867,16.95324471133611,1.5523604711498304,0.0,15.015954465849388,111.72283066069147,15433.398000000001,1.0,8574.11,1.0,1714.8219999999997,1.0
,2017-05,849798.1549166666,4889.91,535.0,89.16666666666667,513.1153846153846,1.5883074732029083,11.69637242245098,1.5310114905728607,0.0,9.140018691588784,63.53229892811634,8801.838,1.0,4889.91,1.0,977.9819999999999,1.0
,2017-06,528635.52185,3888.79,391.0,65.16666666666667,510.8469945355191,1.2687393164678826,11.979025343413177,1.5415569483793146,0.0,9.945754475703325,50.7495726587153,6999.822000000001,1.0,3888.79,1.0,777.7579999999999,1.0
,2017-07,930624.4114499999,5331.61,313.0,52.166666666666664,508.1358695652174,1.7487481594774876,21.410044743765912,1.7461485281881897,0.0,17.033897763578274,69.94992637909952,9596.898000000001,1.0,5331.61,1.0,1066.3219999999997,1.0
,2017-01,146667.09308333334,1947.8700000000001,4275.0,712.5,378.09550561797755,0.8586322640079642,0.6046862400312194,0.4209059773000385,0.0,0.4556421052631579,34.34529056031857,2564.0220000000004,0.5,1947.8700000000001,0.5,1331.7179999999998,0.5
,2017-02,423064.79375,3087.67,3996.0,666.0,386.0446927374302,1.3330365015966734,1.8638830733370242,0.6366375433007728,0.0,0.7726901901901903,53.32146006386695,4615.662,0.5,3087.67,0.5,1559.6779999999999,0.5
,2017-03,631021.4494,3803.54,3307.0,551.1666666666666,392.8888888888889,1.6134926470588233,3.42435537565857,0.8343095850498444,0.0,1.1501481705473238,64.53970588235295,5904.228000000001,0.5,3803.54,0.5,1702.8519999999999,0.5
,2017-04,627810.6458,3741.0,2449.0,408.1666666666667,394.0662983425414,1.5822210694557386,3.696318048779452,0.9565718707298053,0.0,1.527562270314414,63.288842778229544,6088.12,0.6666666666666666,3741.0,0.6666666666666666,1393.8799999999999,0.6666666666666666
,2017-05,889092.6851333333,4778.3,1667.0,277.8333333333333,393.11538461538464,2.0258259139679744,6.240659502784269,1.1989104698673898,0.0,2.8664067186562687,81.03303655871899,8334.475999999999,0.8333333333333334,4778.3,0.8333333333333334,1222.1239999999996,0.8333333333333334
,2017-06,1003187.1299333334,5455.74,880.0,146.66666666666666,391.4590163934426,2.322822982536957,7.674468054753565,1.435759001683083,0.0,6.199704545454545,92.91291930147828,9820.332000000002,1.0,5455.74,1.0,1091.1479999999997,1.0
,2017-07,926447.9716666666,4880.8,660.0,110.0,389.6195652173913,2.0878486074301392,7.49208913353709,1.3721153981540593,0.0,7.3951515151515155,83.51394429720557,8785.439999999999,1.0,4880.8,1.0,976.1599999999999,1.0
